起始时刻,结束时刻,记录数,原始开始索引,原始结束索引,总秒数,怠速秒数,加速秒数,匀速秒数,减速秒数
2017-12-03 20:05:02,2017-12-03 20:12:42,335,66707,67041,335,5,130,80,120
2017-12-03 20:12:42,2017-12-03 20:26:11,513,67041,67553,513,49,188,92,184
2017-12-03 20:26:17,2017-12-03 20:27:45,89,67559,67647,89,16,26,16,31
2017-12-03 20:27:45,2017-12-03 20:33:49,365,67647,68011,365,8,140,96,121
2017-12-03 20:33:49,2017-12-03 20:34:26,38,68011,68048,38,9,4,15,10
2017-12-03 20:36:19,2017-12-03 20:37:13,55,68161,68215,55,5,24,8,18
2017-12-03 20:37:52,2017-12-03 20:41:40,229,68254,68482,229,3,92,58,76
2017-12-03 20:41:40,2017-12-03 20:49:25,351,68482,68832,351,86,129,49,87
2017-12-03 20:49:25,2017-12-03 20:54:32,146,68832,68977,146,16,48,61,21
2017-12-03 21:06:41,2017-12-03 21:08:30,110,69315,69424,110,8,37,46,19
2017-12-03 21:08:30,2017-12-03 21:10:00,50,69424,69473,50,36,6,1,7
2017-12-03 21:10:00,2017-12-03 21:12:35,114,69473,69586,114,19,47,32,16
2017-12-03 21:12:35,2017-12-03 21:15:15,161,69586,69746,161,8,66,26,61
2017-12-03 21:15:15,2017-12-03 21:15:55,41,69746,69786,41,4,17,5,15
2017-12-03 21:15:55,2017-12-03 21:31:33,790,69786,70575,790,88,306,152,244
2017-12-03 21:31:33,2017-12-03 21:35:12,166,70575,70740,166,15,60,26,65
2017-12-03 21:36:15,2017-12-03 21:37:22,68,70803,70870,68,3,25,20,20
2017-12-03 21:55:53,2017-12-03 21:59:58,244,70985,71228,244,76,70,33,65
2017-12-03 21:59:58,2017-12-03 22:06:36,331,71228,71558,331,12,123,90,106
2017-12-03 22:06:36,2017-12-03 22:07:58,83,71558,71640,83,12,36,19,16
2017-12-03 22:07:58,2017-12-03 22:16:10,437,71640,72076,437,10,130,165,132
2017-12-03 22:16:10,2017-12-03 22:21:28,276,72076,72351,276,31,78,101,66
2017-12-03 22:21:28,2017-12-03 22:22:46,79,72351,72429,79,28,18,7,26
2017-12-03 22:22:46,2017-12-03 22:26:21,216,72429,72644,216,15,65,65,71
2017-12-03 22:26:21,2017-12-03 22:29:54,144,72644,72787,144,20,33,51,40
2017-12-03 22:29:54,2017-12-03 22:30:54,61,72787,72847,61,9,12,24,16
2017-12-03 22:56:04,2017-12-03 22:57:56,113,73155,73267,113,5,29,56,23
2017-12-03 22:57:56,2017-12-03 22:58:33,38,73267,73304,38,23,3,7,5
2017-12-03 22:58:33,2017-12-03 22:59:00,28,73304,73331,28,4,6,12,6
2017-12-03 22:59:21,2017-12-03 22:59:52,32,73352,73383,32,16,4,9,3
2017-12-03 23:02:39,2017-12-03 23:05:16,158,73409,73566,158,64,16,66,12
2017-12-03 23:05:22,2017-12-03 23:06:15,54,73572,73625,54,7,12,21,14
2017-12-03 23:06:28,2017-12-03 23:06:51,24,73638,73661,24,7,6,5,6
2017-12-03 23:22:01,2017-12-03 23:23:32,92,73710,73801,92,3,31,26,32
2017-12-03 23:59:24,2017-12-04 00:00:55,73,75404,75476,73,36,11,10,16
2017-12-04 00:08:03,2017-12-04 00:14:28,352,75554,75905,352,180,71,49,52
2017-12-04 00:14:57,2017-12-04 00:17:53,135,75915,76049,135,11,55,31,38
2017-12-04 00:17:53,2017-12-04 00:25:39,370,76049,76418,370,4,125,144,97
2017-12-04 00:25:43,2017-12-04 00:29:09,193,76422,76614,193,30,67,41,55
2017-12-04 00:29:35,2017-12-04 00:30:58,65,76640,76704,65,8,20,30,7
2017-12-04 00:31:49,2017-12-04 00:37:41,318,76755,77072,318,8,138,63,109
2017-12-04 00:37:41,2017-12-04 00:40:53,193,77072,77264,193,51,59,46,37
2017-12-04 00:40:53,2017-12-04 00:43:21,96,77264,77359,96,12,35,33,16
2017-12-04 00:44:29,2017-12-04 00:52:37,313,77386,77698,313,177,65,35,36
2017-12-04 09:44:08,2017-12-04 09:44:34,27,77731,77757,27,9,5,9,4
2017-12-04 09:44:46,2017-12-04 09:45:48,63,77769,77831,63,10,24,12,17
2017-12-04 10:07:17,2017-12-04 10:09:17,121,77883,78003,121,2,43,36,40
2017-12-04 10:09:17,2017-12-04 10:09:54,38,78003,78040,38,11,9,5,13
2017-12-04 10:10:08,2017-12-04 10:10:31,24,78054,78077,24,7,6,2,9
2017-12-04 10:25:46,2017-12-04 10:26:53,68,78106,78173,68,45,10,4,9
2017-12-04 10:27:12,2017-12-04 10:28:07,56,78192,78247,56,4,23,11,18
2017-12-04 10:28:07,2017-12-04 10:31:12,186,78247,78432,186,101,41,15,29
2017-12-04 10:31:12,2017-12-04 10:35:32,243,78432,78674,243,10,87,57,89
2017-12-04 10:41:05,2017-12-04 10:42:07,51,78988,79038,51,8,1,41,1
2017-12-04 10:43:01,2017-12-04 10:43:33,25,79075,79099,25,13,0,11,1
2017-12-04 10:43:46,2017-12-04 10:50:34,264,79112,79375,264,1,108,100,55
2017-12-04 10:50:34,2017-12-04 10:51:44,48,79375,79422,48,5,20,4,19
2017-12-04 10:54:31,2017-12-04 10:55:14,22,79589,79610,22,6,8,1,7
2017-12-04 10:59:30,2017-12-04 11:00:18,49,79816,79864,49,39,4,1,5
2017-12-04 11:19:45,2017-12-04 11:24:06,262,80083,80344,262,3,92,91,76
2017-12-04 11:24:06,2017-12-04 11:24:37,32,80344,80375,32,11,9,8,4
2017-12-04 11:24:37,2017-12-04 11:25:21,45,80375,80419,45,2,17,8,18
2017-12-04 11:42:10,2017-12-04 11:43:06,57,80499,80555,57,9,21,11,16
2017-12-04 11:43:06,2017-12-04 11:45:18,133,80555,80687,133,47,35,28,23
2017-12-04 11:45:18,2017-12-04 11:46:56,99,80687,80785,99,58,18,6,17
2017-12-04 11:46:56,2017-12-04 11:50:46,231,80785,81015,231,37,79,47,68
2017-12-04 11:50:46,2017-12-04 11:56:02,316,81015,81330,316,67,110,50,89
2017-12-04 11:56:02,2017-12-04 11:56:25,24,81330,81353,24,12,7,0,5
2017-12-04 11:56:33,2017-12-04 11:57:00,28,81361,81388,28,4,7,8,9
2017-12-04 11:57:00,2017-12-04 11:58:33,94,81388,81481,94,4,50,14,26
2017-12-04 11:58:33,2017-12-04 11:59:53,81,81481,81561,81,14,32,14,21
2017-12-04 11:59:53,2017-12-04 12:02:06,134,81561,81694,134,28,40,31,35
2017-12-04 12:02:06,2017-12-04 12:05:09,134,81694,81827,134,30,52,20,32
2017-12-04 12:05:09,2017-12-04 12:08:47,149,81827,81975,149,6,42,51,50
2017-12-04 12:54:37,2017-12-04 12:57:57,201,82485,82685,201,9,100,39,53
2017-12-04 12:57:57,2017-12-04 13:02:09,253,82685,82937,253,41,104,37,71
2017-12-04 13:02:22,2017-12-04 13:06:16,235,82950,83184,235,53,85,45,52
2017-12-04 13:06:16,2017-12-04 13:14:18,439,83184,83622,439,61,169,66,143
2017-12-04 13:14:18,2017-12-04 13:18:43,266,83622,83887,266,13,115,41,97
2017-12-04 13:18:43,2017-12-04 13:21:37,175,83887,84061,175,28,82,18,47
2017-12-04 13:21:37,2017-12-04 13:24:52,157,84061,84217,157,27,66,26,38
2017-12-04 13:24:52,2017-12-04 13:32:19,251,84217,84467,251,11,111,28,101
2017-12-04 13:32:19,2017-12-04 13:35:24,186,84467,84652,186,45,74,29,38
2017-12-04 13:35:24,2017-12-04 13:46:13,572,84652,85223,572,24,228,138,182
2017-12-04 13:46:13,2017-12-04 13:51:27,194,85223,85416,194,44,48,57,45
2017-12-04 13:51:27,2017-12-04 13:54:38,190,85416,85605,190,15,66,41,68
2017-12-04 13:54:38,2017-12-04 13:56:47,129,85605,85733,129,61,30,13,25
2017-12-04 13:56:47,2017-12-04 14:01:51,244,85733,85976,244,21,96,42,85
2017-12-04 14:01:51,2017-12-04 14:03:13,83,85976,86058,83,39,26,3,15
2017-12-04 14:03:13,2017-12-04 14:05:00,108,86058,86165,108,13,56,8,31
2017-12-04 14:05:00,2017-12-04 14:09:13,159,86165,86323,159,5,72,35,47
2017-12-04 14:10:45,2017-12-04 14:13:15,94,86415,86508,94,8,45,10,31
2017-12-04 14:13:15,2017-12-04 14:15:32,138,86508,86645,138,35,57,11,35
2017-12-04 14:15:32,2017-12-04 14:19:35,244,86645,86888,244,28,68,78,70
2017-12-04 14:19:35,2017-12-04 14:21:01,87,86888,86974,87,24,31,7,25
2017-12-04 14:21:01,2017-12-04 14:23:30,54,86974,87027,54,4,20,8,22
2017-12-04 14:23:58,2017-12-04 14:24:20,23,87055,87077,23,12,6,0,5
2017-12-04 14:24:20,2017-12-04 14:29:37,293,87077,87369,293,72,84,62,75
2017-12-04 14:30:06,2017-12-04 14:32:20,135,87398,87532,135,55,40,14,26
2017-12-04 14:32:20,2017-12-04 14:34:52,99,87532,87630,99,30,14,11,44
2017-12-04 14:34:52,2017-12-04 14:39:30,183,87630,87812,183,30,76,52,25
2017-12-04 14:39:45,2017-12-04 14:46:35,372,87827,88198,372,2,165,85,120
2017-12-04 14:47:30,2017-12-04 14:47:59,30,88215,88244,30,3,16,4,7
2017-12-04 14:48:02,2017-12-04 14:49:23,82,88247,88328,82,3,49,6,24
2017-12-04 14:49:23,2017-12-04 14:59:50,581,88328,88908,581,4,235,206,136
2017-12-04 14:59:50,2017-12-04 15:03:43,144,88908,89051,144,9,45,56,34
2017-12-04 15:04:14,2017-12-04 15:04:53,40,89082,89121,40,4,8,14,14
2017-12-04 15:05:38,2017-12-04 15:07:29,110,89165,89274,110,5,47,18,40
2017-12-04 15:09:53,2017-12-04 15:10:48,56,89418,89473,56,19,20,7,10
2017-12-04 15:10:55,2017-12-04 15:13:13,75,89480,89554,75,12,17,14,32
2017-12-04 15:13:13,2017-12-04 15:14:12,60,89554,89613,60,13,19,6,22
2017-12-04 15:34:14,2017-12-04 15:34:41,28,90471,90498,28,21,3,0,4
2017-12-04 15:34:53,2017-12-04 15:53:47,971,90510,91480,971,15,286,374,296
2017-12-04 15:53:59,2017-12-04 15:54:44,46,91492,91537,46,17,13,4,12
2017-12-04 15:54:44,2017-12-04 16:00:17,334,91537,91870,334,99,116,37,82
2017-12-04 16:00:17,2017-12-04 16:02:55,159,91870,92028,159,108,19,16,16
2017-12-04 16:02:58,2017-12-04 16:03:45,48,92031,92078,48,33,4,2,9
2017-12-04 16:22:29,2017-12-04 16:23:37,69,92086,92154,69,12,26,11,20
2017-12-04 16:23:37,2017-12-04 16:26:02,146,92154,92299,146,91,25,6,24
2017-12-04 16:26:02,2017-12-04 16:27:17,76,92299,92374,76,35,13,8,20
2017-12-04 16:27:17,2017-12-04 16:30:30,194,92374,92567,194,82,50,16,46
2017-12-04 16:30:30,2017-12-04 16:32:12,103,92567,92669,103,9,45,16,33
2017-12-04 16:32:12,2017-12-04 16:35:36,205,92669,92873,205,29,71,43,62
2017-12-04 16:36:11,2017-12-04 16:37:04,54,92908,92961,54,5,19,10,20
2017-12-04 16:37:04,2017-12-04 16:37:59,56,92961,93016,56,15,15,11,15
2017-12-04 16:37:59,2017-12-04 16:38:54,56,93016,93071,56,36,8,6,6
2017-12-04 16:38:54,2017-12-04 16:41:15,95,93071,93165,95,57,18,7,13
2017-12-04 16:47:58,2017-12-04 16:49:15,78,93224,93301,78,50,12,6,10
2017-12-04 16:49:15,2017-12-04 16:50:44,48,93301,93348,48,32,16,0,0
2017-12-04 16:52:14,2017-12-04 16:54:51,59,93352,93410,59,5,18,8,28
2017-12-04 16:54:57,2017-12-04 16:56:46,108,93416,93523,108,4,32,40,32
2017-12-04 17:25:11,2017-12-04 17:34:23,512,93665,94176,512,7,236,102,167
2017-12-04 17:34:32,2017-12-04 17:35:31,60,94185,94244,60,6,28,5,21
2017-12-04 17:35:31,2017-12-04 17:36:41,71,94244,94314,71,24,21,3,23
2017-12-04 17:36:41,2017-12-04 17:38:30,110,94314,94423,110,47,25,9,29
2017-12-04 17:38:46,2017-12-04 17:39:21,36,94439,94474,36,18,5,6,7
2017-12-04 17:39:21,2017-12-04 17:44:59,198,94474,94671,198,144,21,16,17
2017-12-04 17:48:25,2017-12-04 17:49:10,46,94877,94922,46,4,24,3,15
2017-12-04 17:49:10,2017-12-04 17:52:01,171,94922,95092,171,94,29,11,37
2017-12-04 17:52:01,2017-12-04 17:52:34,34,95092,95125,34,19,7,1,7
2017-12-04 18:00:28,2017-12-04 18:03:30,183,95598,95780,183,142,19,4,18
2017-12-04 18:03:30,2017-12-04 18:05:29,120,95780,95899,120,34,33,13,40
2017-12-04 18:05:29,2017-12-04 18:07:49,81,95899,95979,81,3,27,16,35
2017-12-04 18:07:49,2017-12-04 18:09:14,86,95979,96064,86,27,26,10,23
2017-12-04 18:09:14,2017-12-04 18:14:05,250,96064,96313,250,111,60,32,47
2017-12-04 18:16:06,2017-12-04 18:27:07,467,96434,96900,467,15,161,169,122
2017-12-04 18:27:07,2017-12-04 18:42:40,840,96900,97739,840,7,203,441,189
2017-12-04 18:43:02,2017-12-04 18:48:26,132,97761,97892,132,25,60,15,32
2017-12-04 18:49:35,2017-12-04 18:58:30,398,97961,98358,398,3,135,153,107
2017-12-04 18:58:30,2017-12-04 19:00:05,96,98358,98453,96,52,21,10,13
2017-12-04 19:00:05,2017-12-04 19:03:35,211,98453,98663,211,12,69,57,73
2017-12-04 19:03:35,2017-12-04 19:05:22,108,98663,98770,108,25,35,14,34
2017-12-04 19:05:22,2017-12-04 19:08:04,96,98770,98865,96,5,20,22,49
2017-12-04 19:08:20,2017-12-04 19:12:44,108,98881,98988,108,10,41,14,43
2017-12-04 19:12:44,2017-12-04 19:20:26,375,98988,99362,375,17,124,113,121
2017-12-04 19:20:26,2017-12-04 19:20:49,24,99362,99385,24,14,4,2,4
2017-12-04 19:20:49,2017-12-04 19:29:18,510,99385,99894,510,12,155,172,171
2017-12-04 19:29:18,2017-12-04 19:33:22,181,99894,100074,181,4,59,62,56
2017-12-04 19:45:00,2017-12-04 19:45:50,51,100140,100190,51,3,20,9,19
2017-12-04 19:45:50,2017-12-04 19:46:58,69,100190,100258,69,17,22,10,20
2017-12-04 19:49:17,2017-12-04 19:53:20,175,100397,100571,175,25,53,24,73
2017-12-04 19:53:28,2017-12-04 19:55:51,144,100579,100722,144,14,51,44,35
2017-12-04 19:55:51,2017-12-04 20:14:14,819,100722,101540,819,4,203,420,192
2017-12-04 20:16:10,2017-12-04 20:42:48,1300,101656,102955,1300,12,421,515,352
2017-12-04 20:50:31,2017-12-04 20:51:13,41,103002,103042,41,9,16,4,12
2017-12-04 20:51:29,2017-12-04 20:53:30,119,103058,103176,119,17,43,18,41
2017-12-04 21:05:02,2017-12-04 21:07:36,120,103464,103583,120,5,25,73,17
2017-12-04 21:08:15,2017-12-04 21:23:39,799,103614,104412,799,2,289,243,265
2017-12-04 21:23:39,2017-12-04 21:32:55,461,104412,104872,461,34,189,90,148
2017-12-04 21:32:55,2017-12-04 21:41:56,496,104872,105367,496,44,214,97,141
2017-12-04 21:42:25,2017-12-04 21:45:10,166,105396,105561,166,7,70,23,66
2017-12-04 21:45:10,2017-12-04 21:49:02,233,105561,105793,233,6,91,56,80
2017-12-04 21:49:02,2017-12-04 21:50:33,92,105793,105884,92,24,31,12,25
2017-12-04 21:50:33,2017-12-04 21:52:28,116,105884,105999,116,9,41,20,46
2017-12-04 21:52:28,2017-12-04 21:53:27,60,105999,106058,60,3,27,11,19
2017-12-04 21:53:27,2017-12-04 21:56:01,130,106058,106187,130,55,33,12,30
2017-12-04 21:58:53,2017-12-04 21:59:35,43,106359,106401,43,6,19,7,11
2017-12-04 21:59:35,2017-12-04 22:00:24,50,106401,106450,50,33,8,5,4
2017-12-04 22:00:24,2017-12-04 22:07:06,299,106450,106748,299,18,123,57,101
2017-12-04 22:07:06,2017-12-04 22:10:47,222,106748,106969,222,9,97,47,69
2017-12-04 22:10:47,2017-12-04 22:18:26,383,106969,107351,383,33,101,153,96
2017-12-04 22:18:26,2017-12-04 22:22:41,256,107351,107606,256,24,118,60,54
2017-12-04 22:22:41,2017-12-04 22:24:06,86,107606,107691,86,42,19,5,20
2017-12-04 22:24:06,2017-12-04 22:27:36,211,107691,107901,211,16,56,70,69
2017-12-04 22:27:36,2017-12-04 22:31:20,142,107901,108042,142,8,51,36,47
2017-12-04 22:45:42,2017-12-04 22:52:14,241,108135,108375,241,23,84,33,101
2017-12-04 22:52:14,2017-12-04 22:53:51,98,108375,108472,98,27,28,14,29
2017-12-04 22:53:51,2017-12-04 22:55:57,127,108472,108598,127,41,34,10,42
2017-12-04 22:56:06,2017-12-04 23:04:36,445,108607,109051,445,2,134,195,114
2017-12-04 23:04:40,2017-12-04 23:09:55,316,109055,109370,316,20,119,113,64
2017-12-04 23:09:55,2017-12-04 23:10:59,65,109370,109434,65,23,21,5,16
2017-12-04 23:10:59,2017-12-04 23:17:46,334,109434,109767,334,19,125,64,126
2017-12-04 23:33:08,2017-12-04 23:33:39,32,109961,109992,32,3,10,7,12
2017-12-04 23:33:48,2017-12-04 23:37:53,164,110001,110164,164,14,64,55,31
2017-12-04 23:37:53,2017-12-04 23:42:14,202,110164,110365,202,1,96,31,74
2017-12-04 23:42:14,2017-12-04 23:42:37,24,110365,110388,24,18,2,1,3
2017-12-04 23:42:37,2017-12-04 23:45:16,106,110388,110493,106,2,53,30,21
2017-12-04 23:45:16,2017-12-04 23:46:40,85,110493,110577,85,41,17,0,27
2017-12-04 23:46:40,2017-12-04 23:49:57,198,110577,110774,198,5,58,64,71
2017-12-04 23:49:57,2017-12-04 23:53:56,166,110774,110939,166,6,47,42,71
2017-12-05 00:25:41,2017-12-05 00:27:11,46,111227,111272,46,6,26,2,12
2017-12-05 00:27:11,2017-12-05 00:29:04,58,111272,111329,58,18,6,9,25
2017-12-05 00:29:04,2017-12-05 00:36:17,343,111329,111671,343,36,91,123,93
2017-12-05 00:36:17,2017-12-05 00:36:42,26,111671,111696,26,10,5,6,5
2017-12-05 00:36:42,2017-12-05 00:39:37,151,111696,111846,151,31,39,64,17
2017-12-05 00:39:37,2017-12-05 00:50:07,526,111846,112371,526,43,208,114,161
2017-12-05 00:50:12,2017-12-05 00:55:52,341,112376,112716,341,4,141,93,103
2017-12-05 00:55:57,2017-12-05 00:57:22,86,112721,112806,86,24,31,10,21
2017-12-05 00:59:23,2017-12-05 00:59:49,27,112927,112953,27,2,12,4,9
2017-12-05 00:59:49,2017-12-05 01:00:21,33,112953,112985,33,3,13,7,10
2017-12-05 01:00:21,2017-12-05 01:10:39,466,112985,113450,466,17,213,114,122
2017-12-05 01:10:39,2017-12-05 01:11:15,37,113450,113486,37,19,7,3,8
2017-12-05 01:11:23,2017-12-05 01:11:54,24,113494,113517,24,5,2,15,2
2017-12-05 01:50:54,2017-12-05 01:55:04,240,114547,114786,240,27,111,30,72
2017-12-05 01:55:07,2017-12-05 01:56:14,68,114789,114856,68,2,49,3,14
2017-12-05 01:56:14,2017-12-05 01:58:17,56,114856,114911,56,14,16,8,18
2017-12-05 01:58:17,2017-12-05 01:59:32,76,114911,114986,76,10,32,10,24
2017-12-05 01:59:36,2017-12-05 02:00:32,57,114990,115046,57,39,6,3,9
2017-12-05 02:00:32,2017-12-05 02:02:08,23,115046,115068,23,12,5,1,5
2017-12-05 02:07:07,2017-12-05 02:13:25,337,115288,115624,337,179,54,43,61
2017-12-05 02:13:25,2017-12-05 02:14:51,81,115624,115704,81,3,33,22,23
2017-12-05 02:14:51,2017-12-05 02:17:37,128,115704,115831,128,28,42,21,37
2017-12-05 02:17:37,2017-12-05 02:18:25,49,115831,115879,49,19,14,7,9
2017-12-05 02:18:32,2017-12-05 02:19:06,35,115886,115920,35,3,14,6,12
2017-12-05 02:19:06,2017-12-05 02:20:51,106,115920,116025,106,14,46,16,30
2017-12-05 02:20:51,2017-12-05 02:21:19,29,116025,116053,29,17,4,4,4
2017-12-05 02:21:19,2017-12-05 02:23:31,133,116053,116185,133,18,63,18,34
2017-12-05 02:23:31,2017-12-05 02:28:44,314,116185,116498,314,21,158,48,87
2017-12-05 02:29:03,2017-12-05 02:31:12,130,116517,116646,130,63,33,6,28
2017-12-05 02:31:12,2017-12-05 02:38:18,306,116646,116951,306,7,133,79,87
2017-12-05 02:38:18,2017-12-05 02:41:02,148,116951,117098,148,2,80,28,38
2017-12-05 02:41:02,2017-12-05 02:44:03,182,117098,117279,182,59,58,19,46
2017-12-05 02:44:03,2017-12-05 02:47:25,183,117279,117461,183,37,64,71,11
2017-12-05 02:47:25,2017-12-05 02:56:54,338,117461,117798,338,3,142,131,62
2017-12-05 11:02:54,2017-12-05 11:09:56,159,118325,118483,159,7,36,60,56
2017-12-05 11:11:28,2017-12-05 11:12:45,58,118537,118594,58,2,20,17,19
2017-12-05 13:20:57,2017-12-05 13:23:53,169,118821,118989,169,2,36,108,23
2017-12-05 13:23:53,2017-12-05 13:30:27,96,118989,119084,96,3,34,13,46
2017-12-05 13:30:27,2017-12-05 13:34:39,158,119084,119241,158,13,57,35,53
2017-12-05 13:34:39,2017-12-05 13:38:35,237,119241,119477,237,178,27,6,26
2017-12-05 13:38:35,2017-12-05 13:41:15,161,119477,119637,161,78,43,14,26
2017-12-05 13:41:15,2017-12-05 13:46:41,185,119637,119821,185,25,74,28,58
2017-12-05 13:46:41,2017-12-05 13:51:56,315,119821,120135,315,180,53,22,60
2017-12-05 13:52:08,2017-12-05 13:53:01,54,120147,120200,54,4,24,8,18
2017-12-05 13:53:30,2017-12-05 13:54:52,83,120229,120311,83,3,43,9,28
2017-12-05 13:54:52,2017-12-05 13:55:16,25,120311,120335,25,2,5,5,13
2017-12-05 13:55:16,2017-12-05 13:56:05,50,120335,120384,50,31,5,6,8
2017-12-05 13:56:47,2017-12-05 13:57:34,48,120426,120473,48,3,20,12,13
2017-12-05 13:57:34,2017-12-05 13:59:25,112,120473,120584,112,75,23,3,11
2017-12-05 13:59:25,2017-12-05 14:00:17,53,120584,120636,53,7,13,15,18
2017-12-05 14:00:57,2017-12-05 14:08:02,209,120676,120884,209,26,80,45,58
2017-12-05 14:08:02,2017-12-05 14:21:03,655,120884,121538,655,104,211,132,208
2017-12-05 14:21:03,2017-12-05 14:22:15,73,121538,121610,73,4,30,8,31
2017-12-05 14:22:26,2017-12-05 14:24:28,84,121621,121704,84,46,18,5,15
2017-12-05 14:24:49,2017-12-05 14:29:37,239,121725,121963,239,155,37,24,23
2017-12-05 14:29:37,2017-12-05 14:30:51,75,121963,122037,75,4,39,7,25
2017-12-05 14:31:19,2017-12-05 14:31:57,39,122065,122103,39,2,16,4,17
2017-12-05 14:31:57,2017-12-05 14:34:43,115,122103,122217,115,86,20,5,4
2017-12-05 14:34:43,2017-12-05 14:36:34,112,122217,122328,112,12,48,15,37
2017-12-05 14:36:34,2017-12-05 14:38:03,90,122328,122417,90,8,42,18,22
2017-12-05 14:38:03,2017-12-05 14:41:16,110,122417,122526,110,2,50,5,53
2017-12-05 14:41:16,2017-12-05 14:41:52,37,122526,122562,37,28,2,5,2
2017-12-05 14:42:21,2017-12-05 14:43:02,42,122591,122632,42,18,17,2,5
2017-12-05 14:43:02,2017-12-05 14:48:37,213,122632,122844,213,18,78,44,73
2017-12-05 14:48:37,2017-12-05 14:50:56,140,122844,122983,140,69,40,5,26
2017-12-05 14:50:56,2017-12-05 14:53:32,157,122983,123139,157,82,32,12,31
2017-12-05 14:53:32,2017-12-05 14:57:14,223,123139,123361,223,92,59,23,49
2017-12-05 14:57:14,2017-12-05 15:00:44,211,123361,123571,211,96,48,19,48
2017-12-05 15:00:44,2017-12-05 15:02:11,88,123571,123658,88,5,36,15,32
2017-12-05 15:02:11,2017-12-05 15:04:08,118,123658,123775,118,75,15,11,17
2017-12-05 15:04:08,2017-12-05 15:05:35,88,123775,123862,88,35,23,6,24
2017-12-05 15:05:35,2017-12-05 15:06:00,26,123862,123887,26,4,9,3,10
2017-12-05 15:07:21,2017-12-05 15:08:41,81,123968,124048,81,12,31,9,29
2017-12-05 15:08:41,2017-12-05 15:10:09,88,124048,124135,88,30,24,3,31
2017-12-05 15:10:09,2017-12-05 15:11:08,60,124135,124194,60,27,15,5,13
2017-12-05 15:11:57,2017-12-05 15:13:19,83,124243,124325,83,2,34,9,38
2017-12-05 15:13:19,2017-12-05 15:24:24,566,124325,124890,566,66,185,136,179
2017-12-05 15:24:24,2017-12-05 15:24:57,34,124890,124923,34,21,3,0,10
2017-12-05 15:25:09,2017-12-05 15:25:56,48,124935,124982,48,2,17,5,24
2017-12-05 15:25:56,2017-12-05 15:26:24,29,124982,125010,29,11,6,3,9
2017-12-05 15:26:24,2017-12-05 15:27:35,72,125010,125081,72,44,12,9,7
2017-12-05 15:27:35,2017-12-05 15:29:56,142,125081,125222,142,71,29,15,27
2017-12-05 15:31:13,2017-12-05 15:33:12,120,125299,125418,120,11,44,34,31
2017-12-05 15:33:12,2017-12-05 15:44:34,610,125418,126027,610,102,212,122,174
2017-12-05 15:45:56,2017-12-05 15:46:35,40,126109,126148,40,30,2,5,3
2017-12-05 15:46:59,2017-12-05 15:52:32,309,126172,126480,309,3,139,60,107
2017-12-05 15:53:14,2017-12-05 15:53:43,30,126522,126551,30,4,7,8,11
2017-12-05 15:53:47,2017-12-05 15:54:55,69,126555,126623,69,3,24,20,22
2017-12-05 16:05:39,2017-12-05 16:06:53,75,126790,126864,75,39,16,5,15
2017-12-05 16:06:58,2017-12-05 16:10:21,141,126869,127009,141,42,45,25,29
2017-12-05 16:10:21,2017-12-05 16:11:07,47,127009,127055,47,32,6,2,7
2017-12-05 16:11:25,2017-12-05 16:21:49,477,127073,127549,477,4,186,145,142
2017-12-05 16:22:15,2017-12-05 16:22:38,24,127575,127598,24,17,4,0,3
2017-12-05 16:22:57,2017-12-05 16:27:16,119,127617,127735,119,15,57,16,31
2017-12-05 16:27:16,2017-12-05 16:27:38,23,127735,127757,23,13,3,0,7
2017-12-05 16:27:38,2017-12-05 16:29:16,99,127757,127855,99,22,39,14,24
2017-12-05 16:29:21,2017-12-05 16:31:28,128,127860,127987,128,2,55,40,31
2017-12-05 16:31:28,2017-12-05 16:32:39,72,127987,128058,72,56,5,1,10
2017-12-05 16:32:39,2017-12-05 16:33:55,77,128058,128134,77,16,30,11,20
2017-12-05 16:58:17,2017-12-05 16:59:25,69,128448,128516,69,2,35,9,23
2017-12-05 16:59:25,2017-12-05 17:01:01,97,128516,128612,97,8,36,26,27
2017-12-05 17:01:01,2017-12-05 17:03:21,87,128612,128698,87,24,25,17,21
2017-12-05 17:03:21,2017-12-05 17:07:02,222,128698,128919,222,31,71,52,68
2017-12-05 17:07:02,2017-12-05 17:09:56,163,128919,129081,163,6,66,41,50
2017-12-05 17:09:56,2017-12-05 17:10:45,50,129081,129130,50,2,21,13,14
2017-12-05 17:16:29,2017-12-05 17:30:00,527,129443,129969,527,179,142,120,86
2017-12-05 17:30:00,2017-12-05 17:31:30,91,129969,130059,91,29,25,10,27
2017-12-05 17:33:13,2017-12-05 17:38:16,244,130162,130405,244,115,76,20,33
2017-12-05 17:38:16,2017-12-05 17:40:30,32,130405,130436,32,24,2,3,3
2017-12-05 17:40:40,2017-12-05 17:41:49,70,130446,130515,70,10,31,4,25
2017-12-05 17:42:11,2017-12-05 17:44:21,131,130537,130667,131,100,12,3,16
2017-12-05 17:44:21,2017-12-05 17:47:29,188,130667,130854,188,110,35,11,32
2017-12-05 17:47:29,2017-12-05 17:47:49,21,130854,130874,21,5,6,4,6
2017-12-05 17:47:49,2017-12-05 17:55:19,309,130874,131182,309,98,97,43,71
2017-12-05 17:55:19,2017-12-05 17:59:47,269,131182,131450,269,168,49,10,42
2017-12-05 17:59:47,2017-12-05 18:01:01,75,131450,131524,75,7,31,12,25
