起始时刻,结束时刻,原始开始索引,原始结束索引,运行时间,加速时间,减速时间,怠速时间,匀速时间,运行距离,最大速度,平均速度,行驶速度,速度标准偏差,最大加速度,加速度段平均加速度,最小减速度,减速段平均减速度,加速度标准偏差,怠速时间比,加速时间比,匀速时间比,减速时间比,簇号
2017-12-20 06:06:51,2017-12-20 06:09:40,49429,49598,170,43,44,54,29,555.5902,37.1,11.748823529411766,17.367826086956526,12.890780331021018,1.6667,0.483206976744186,-1.9167,-0.4753795454545455,0.4032758741413275,0.3176470588235294,0.2529411764705882,0.17058823529411765,0.25882352941176473,2
2017-12-20 06:21:18,2017-12-20 06:22:25,49800,49867,68,5,10,32,21,45.7459,5.2,1.8588235294117648,3.611428571428572,2.001211222348363,1.0833,0.3611,-0.4444,-0.18056,0.4049133055358887,0.4705882352941176,0.07352941176470587,0.3088235294117647,0.14705882352941174,0
2017-12-20 06:22:45,2017-12-20 06:27:38,49887,50090,204,88,66,10,40,2416.5983,48.1,29.00343137254902,30.65647668393782,11.601305259934476,1.3333,0.3734215909090908,-1.7222,-0.4385515151515151,0.2384661895352524,0.04901960784313725,0.4313725490196079,0.19607843137254904,0.3235294117647059,3
2017-12-20 07:02:35,2017-12-20 07:03:44,50347,50416,70,22,25,2,21,339.2635,27.0,16.20285714285714,16.928358208955224,8.019576978047676,1.2222,0.4962045454545453,-1.0,-0.43444399999999994,0.34601704537875105,0.028571428571428567,0.3142857142857143,0.3,0.35714285714285715,0
2017-12-20 07:03:57,2017-12-20 07:04:24,50429,50456,28,7,10,3,8,59.1727,12.7,4.739285714285714,5.308000000000002,4.6799287178580835,2.0278,0.6547571428571428,-1.1667,-0.46388999999999997,0.6990513544729573,0.10714285714285714,0.25,0.2857142857142857,0.35714285714285715,0
2017-12-20 07:04:24,2017-12-20 07:07:37,50456,50564,109,35,40,4,30,685.6886,35.9,17.9,18.760576923076922,9.727728599406117,1.9722,0.3849171428571429,-1.4722,-0.4555524999999999,0.3364621301002487,0.03669724770642202,0.3211009174311927,0.27522935779816515,0.3669724770642202,3
2017-12-20 07:07:54,2017-12-20 07:08:38,50581,50625,45,16,12,12,5,122.3787,25.4,9.271111111111113,13.0375,8.128670421925275,2.2778,0.56944375,-1.3333,-0.745375,0.5324993295379191,0.26666666666666666,0.3555555555555556,0.1111111111111111,0.26666666666666666,0
2017-12-20 07:08:38,2017-12-20 07:10:17,50625,50724,100,25,29,32,14,118.9765,15.3,3.856,5.755223880597015,4.023148171783038,1.1111,0.391112,-1.1389,-0.3400275862068966,0.2708536494739056,0.32,0.25,0.14,0.29,0
2017-12-20 07:10:28,2017-12-20 07:13:23,50735,50910,176,62,56,15,43,990.7189,34.7,19.323295454545452,21.255625,11.062139934708156,2.0,0.4206951612903226,-2.2222,-0.4667642857142858,0.3488341098655796,0.08522727272727272,0.3522727272727273,0.24431818181818185,0.3181818181818182,3
2017-12-20 07:14:13,2017-12-20 07:15:04,50960,51011,52,25,14,3,10,238.3805,26.9,15.703846153846154,17.0125,8.245806100702168,1.9722,0.4955640000000001,-2.2778,-0.8849142857142857,0.4141594961284038,0.0576923076923077,0.4807692307692308,0.19230769230769232,0.2692307692307692,0
2017-12-20 07:15:04,2017-12-20 07:19:01,51011,51238,228,90,69,23,46,2894.323,51.8,29.93377192982456,33.45539215686274,14.723410283608649,3.0,0.42777555555555546,-4.75,-0.5507231884057971,0.4006554164947004,0.10087719298245612,0.3947368421052632,0.20175438596491227,0.3026315789473684,3
2017-12-20 07:19:01,2017-12-20 07:20:36,51238,51333,96,36,27,12,21,731.9927,46.8,27.32395833333333,31.603614457831327,17.04948058966,1.4167,0.3649805555555556,-1.0833,-0.484562962962963,0.3056791621660523,0.125,0.375,0.21875,0.28125,3
2017-12-20 07:20:36,2017-12-20 07:26:15,51333,51455,123,57,25,5,36,3004.3886,49.6,38.85284552845528,40.84529914529916,12.94411902164202,1.8889,0.35185263157894736,-4.0278,-0.7144400000000001,0.3052576242789869,0.04065040650406504,0.4634146341463415,0.2926829268292683,0.2032520325203252,3
2017-12-20 07:26:15,2017-12-20 07:30:17,51455,51697,243,70,45,100,28,1583.9272,57.5,23.232510288065843,39.757042253521135,21.802484236412734,2.3333,0.3551614285714286,-2.3889,-0.5444399999999999,0.31941620492539835,0.41152263374485604,0.2880658436213992,0.11522633744855967,0.1851851851851852,2
2017-12-20 07:30:17,2017-12-20 07:35:14,51697,51994,298,111,92,14,81,2542.4278,46.2,30.288926174496645,31.89434628975265,13.117928392382035,1.4444,0.3781333333333333,-2.4167,-0.4613521739130435,0.2711128414293185,0.04697986577181208,0.3724832214765101,0.27181208053691275,0.3087248322147651,3
2017-12-20 07:35:14,2017-12-20 07:36:02,51994,52042,49,28,11,4,6,382.2032,39.5,27.19183673469388,30.28181818181817,12.146773178068972,2.0278,0.497025,-2.4167,-1.2626363636363638,0.4702696638730371,0.08163265306122447,0.5714285714285714,0.12244897959183673,0.22448979591836732,3
2017-12-20 07:36:06,2017-12-20 07:37:07,52046,52107,62,16,14,28,4,175.8607,28.4,9.838709677419354,18.484848484848484,10.637304521733949,1.3889,0.4982625000000001,-1.4722,-0.5674642857142858,0.3343455475502354,0.4516129032258064,0.25806451612903225,0.06451612903225806,0.2258064516129032,0
2017-12-20 07:37:07,2017-12-20 07:37:30,52107,52130,24,7,6,4,7,33.8407,10.5,3.454166666666667,4.145,3.60470455481947,0.7222,0.4523857142857143,-0.8056,-0.5185333333333334,0.1805030879567016,0.16666666666666666,0.2916666666666667,0.2916666666666667,0.25,0
2017-12-20 07:37:42,2017-12-20 07:38:49,52142,52209,68,17,14,25,12,142.0904,15.5,6.782352941176471,10.980952380952383,5.951719710752879,1.0556,0.4003352941176471,-1.0833,-0.4940357142857142,0.23694710892195034,0.36764705882352944,0.25,0.17647058823529413,0.2058823529411765,0
2017-12-20 07:38:49,2017-12-20 07:43:15,52209,52343,135,44,25,33,33,832.0033,30.3,14.206666666666667,19.179,10.68843844618616,1.75,0.41288181818181824,-2.0833,-0.34111199999999997,0.3249222384772739,0.24444444444444444,0.32592592592592595,0.24444444444444444,0.1851851851851852,0
2017-12-20 07:43:17,2017-12-20 07:45:25,52345,52473,129,50,43,4,32,647.2174,24.2,17.74418604651163,18.459677419354843,5.413003830140552,0.9444,0.320562,-1.75,-0.3772627906976744,0.1894185053240144,0.031007751937984492,0.3875968992248062,0.248062015503876,0.3333333333333333,0
2017-12-20 07:53:57,2017-12-20 07:57:23,52494,52570,77,19,19,33,6,225.2474,22.7,8.266233766233768,14.465909090909092,8.639088194906401,1.0556,0.4473789473684211,-1.8889,-0.5730947368421052,0.2662580443833208,0.42857142857142855,0.24675324675324675,0.07792207792207792,0.24675324675324675,0
2017-12-20 07:57:23,2017-12-20 07:57:57,52570,52604,35,10,12,12,1,46.4863,13.0,4.44,7.063636363636365,4.513000827674224,0.9167,0.5333399999999999,-1.0556,-0.4514,0.18875482157197115,0.3428571428571429,0.2857142857142857,0.028571428571428567,0.3428571428571429,0
2017-12-20 07:58:06,2017-12-20 07:59:46,52613,52713,101,42,26,13,20,539.3834,39.2,18.165346534653466,21.08850574712644,15.063475267305114,1.1944,0.3994619047619048,-1.6944,-0.6506384615384615,0.2548717419699955,0.12871287128712872,0.4158415841584158,0.19801980198019806,0.25742574257425743,3
2017-12-20 07:59:46,2017-12-20 08:00:56,52713,52783,71,28,16,10,17,436.0225,37.1,21.628169014084506,25.59333333333333,12.513423456416614,1.6667,0.3978214285714286,-1.3611,-0.7083312500000001,0.3681382040777449,0.14084507042253522,0.39436619718309857,0.23943661971830985,0.22535211267605634,3
2017-12-20 08:00:56,2017-12-20 08:02:07,52783,52849,67,24,15,22,6,929.573,46.3,19.453731343283586,29.62272727272727,17.439030835232344,1.25,0.5324,-6.5278,-1.1703666666666666,0.2906008991876929,0.3283582089552239,0.3582089552238806,0.08955223880597014,0.22388059701492535,3
2017-12-20 08:03:23,2017-12-20 08:06:43,52925,53073,149,63,37,28,21,1957.118,47.3,23.74295302013423,29.48083333333333,16.013593275687047,1.3333,0.4356285714285714,-2.25,-0.6606594594594595,0.27768156073190553,0.18791946308724836,0.4228187919463087,0.14093959731543626,0.2483221476510067,3
2017-12-20 08:07:24,2017-12-20 08:08:56,53114,53201,88,34,36,3,15,746.2773,44.3,27.957954545454548,29.28928571428571,12.016920270165704,1.5,0.4044058823529412,-3.9722,-0.5262277777777776,0.3087259772925797,0.03409090909090909,0.3863636363636364,0.17045454545454544,0.4090909090909091,3
2017-12-20 08:08:56,2017-12-20 08:10:19,53201,53228,28,9,7,9,3,763.1497,49.3,24.196428571428577,37.638888888888886,20.80057837769327,0.5556,0.2777777777777778,-3.1667,-1.9563714285714284,0.18531234293603988,0.32142857142857145,0.32142857142857145,0.10714285714285714,0.25,3
2017-12-20 08:10:19,2017-12-20 08:12:23,53228,53352,125,51,39,22,13,957.8709,49.9,27.2152,33.35196078431373,17.18476940068847,1.5278,0.5098039215686274,-1.8889,-0.6730794871794873,0.3400653507552831,0.17600000000000002,0.408,0.10400000000000001,0.312,3
2017-12-20 08:12:33,2017-12-20 08:14:21,53362,53470,109,53,27,4,25,910.2218,43.7,29.38532110091743,30.798076923076927,13.013773513218483,2.3611,0.3469566037735849,-5.9444,-0.6841518518518518,0.3241052408076936,0.03669724770642202,0.4862385321100918,0.22935779816513766,0.24770642201834864,3
2017-12-20 08:14:21,2017-12-20 08:16:02,53470,53571,102,42,21,25,14,662.097,47.2,22.931372549019603,30.77631578947368,15.784915599194518,2.3611,0.3736785714285714,-2.6667,-0.7500095238095239,0.3836408715323545,0.24509803921568624,0.4117647058823529,0.13725490196078433,0.2058823529411765,3
2017-12-20 08:16:12,2017-12-20 08:18:08,53581,53648,68,25,19,9,15,769.3141,31.8,14.536764705882351,17.043103448275858,10.025086509646684,1.2778,0.5655600000000001,-1.1944,-0.6710578947368421,0.3351447858761941,0.1323529411764706,0.36764705882352944,0.22058823529411764,0.2794117647058824,0
2017-12-20 08:18:08,2017-12-20 08:21:05,53648,53761,114,40,38,17,19,575.2357,26.5,14.462280701754384,17.17395833333333,8.845571766997937,2.75,0.52431,-1.5,-0.5635973684210526,0.5145123390910301,0.14912280701754385,0.3508771929824561,0.16666666666666666,0.3333333333333333,0
2017-12-20 08:21:10,2017-12-20 08:23:54,53766,53887,122,38,38,27,19,852.2384,37.6,16.45245901639344,21.353191489361702,12.227804740806839,1.6111,0.458328947368421,-1.6944,-0.5453184210526315,0.3531815105716504,0.22131147540983606,0.3114754098360656,0.1557377049180328,0.3114754098360656,3
2017-12-20 08:23:54,2017-12-20 08:27:30,53887,54103,217,93,70,14,40,1621.1827,53.5,26.019354838709678,27.95148514851484,13.849555199047716,1.3889,0.3927709677419354,-2.3333,-0.5246014285714287,0.279452206608574,0.06451612903225806,0.42857142857142855,0.18433179723502305,0.3225806451612903,3
2017-12-20 08:27:45,2017-12-20 08:28:12,54118,54145,28,8,6,13,1,56.87,21.4,6.789285714285716,13.578571428571427,8.26417253081321,1.4444,0.74305,-1.7222,-0.97685,0.4988338257519088,0.4642857142857143,0.2857142857142857,0.03571428571428571,0.21428571428571427,0
2017-12-20 08:28:12,2017-12-20 08:30:23,54145,54276,132,16,17,87,12,316.6253,33.3,8.003030303030304,24.00909090909091,12.213894849243946,1.8889,0.6510374999999999,-1.75,-0.6094764705882353,0.4820842317479385,0.6590909090909091,0.12121212121212123,0.09090909090909093,0.12878787878787878,2
2017-12-20 08:51:34,2017-12-20 08:53:29,54397,54512,116,21,25,62,8,443.9676,45.3,13.399137931034481,29.326415094339627,17.406108351553687,1.8611,0.5952380952380952,-1.8333,-0.4944400000000001,0.4289540318917523,0.5344827586206896,0.1810344827586207,0.06896551724137931,0.21551724137931036,2
2017-12-20 08:53:29,2017-12-20 08:54:42,54512,54585,74,17,14,37,6,202.0586,26.3,9.56891891891892,19.669444444444444,10.768496997370471,1.4444,0.4967352941176471,-2.4167,-0.5992142857142857,0.3616209271135599,0.5,0.2297297297297297,0.08108108108108109,0.1891891891891892,0
2017-12-20 08:54:42,2017-12-20 08:55:15,54585,54618,34,12,11,7,4,87.4472,17.6,6.961764705882352,9.103846153846154,5.9931281206254665,3.4444,0.6666583333333334,-1.6944,-0.7095909090909092,0.9056861160652366,0.2058823529411765,0.35294117647058826,0.1176470588235294,0.3235294117647059,0
2017-12-20 09:14:48,2017-12-20 09:16:09,54682,54763,82,36,31,3,12,419.5301,35.2,17.502439024390245,18.167088607594934,10.838579648299513,1.9722,0.5054083333333332,-1.7778,-0.5869225806451612,0.3729616957544032,0.03658536585365853,0.4390243902439024,0.14634146341463414,0.3780487804878049,3
2017-12-20 09:16:09,2017-12-20 09:17:15,54763,54829,67,13,20,26,8,184.4904,22.5,9.219402985074627,15.4425,8.848698565599319,1.75,0.6688076923076924,-1.5278,-0.43750500000000003,0.47378279563097,0.3880597014925373,0.19402985074626866,0.11940298507462685,0.29850746268656714,0
2017-12-20 09:17:15,2017-12-20 09:18:05,54829,54879,51,17,19,10,5,228.22400000000002,32.1,15.688235294117648,20.0025,11.541103015896244,1.3333,0.5245117647058822,-1.25,-0.4634473684210527,0.3374785805839256,0.19607843137254904,0.3333333333333333,0.09803921568627452,0.3725490196078432,0
2017-12-20 09:18:05,2017-12-20 09:19:05,54879,54939,61,3,11,43,4,32.6618,11.6,1.7491803278688522,6.276470588235292,3.29077614709254,2.0556,1.1204,-0.5,-0.3005,0.9591884538504412,0.7049180327868853,0.049180327868852465,0.06557377049180327,0.18032786885245905,0
2017-12-20 09:19:05,2017-12-20 09:20:15,54939,55005,67,20,12,21,14,829.8471,34.5,16.180597014925368,24.09111111111111,13.362716549323595,1.4167,0.5541700000000002,-3.5833,-0.9606416666666668,0.3852745502270187,0.31343283582089554,0.29850746268656714,0.20895522388059698,0.1791044776119403,3
2017-12-20 09:20:22,2017-12-20 09:23:09,55012,55179,168,56,57,24,31,850.5183,34.7,17.389285714285712,20.42937062937063,10.520769510996198,1.6667,0.3809517857142857,-1.0833,-0.373780701754386,0.2742612550047003,0.14285714285714285,0.3333333333333333,0.18452380952380956,0.3392857142857143,3
2017-12-20 09:23:20,2017-12-20 09:24:18,55190,55248,59,20,19,4,16,113.9297,8.7,5.308474576271187,5.8,2.3907355768634098,1.8056,0.376395,-1.0833,-0.4020473684210526,0.3642530200358854,0.06779661016949153,0.3389830508474576,0.2711864406779661,0.3220338983050847,0
2017-12-20 09:24:18,2017-12-20 09:24:49,55248,55279,32,9,12,6,5,37.9177,10.1,3.9875,5.104,3.0658104227735765,0.7778,0.4969222222222223,-0.8889,-0.3680666666666667,0.21891759738414004,0.1875,0.28125,0.15625,0.375,0
2017-12-20 09:25:31,2017-12-20 09:26:40,55321,55390,70,23,18,6,23,200.6029,13.4,6.724285714285713,7.471428571428571,3.97920084156029,1.4167,0.40096956521739135,-1.3889,-0.5246888888888889,0.3150440090971168,0.08571428571428573,0.32857142857142857,0.32857142857142857,0.2571428571428571,0
2017-12-20 09:26:40,2017-12-20 09:28:32,55390,55502,113,44,30,4,35,397.8865,22.9,11.675221238938052,12.103669724770644,6.0829024289022495,2.5833,0.397725,-2.6389,-0.5990733333333333,0.4644489683960834,0.035398230088495575,0.3893805309734513,0.3097345132743363,0.26548672566371684,0
2017-12-20 09:39:01,2017-12-20 09:42:06,55528,55600,73,17,33,5,18,332.6653,22.8,11.893150684931507,12.767647058823528,7.403852765192279,1.7222,0.4509823529411765,-1.6667,-0.4032030303030303,0.49001444141384004,0.0684931506849315,0.2328767123287671,0.2465753424657534,0.4520547945205479,0
2017-12-20 09:42:23,2017-12-20 09:42:53,55617,55647,31,9,12,5,5,83.0665,17.1,8.40322580645161,10.42,6.690415227321732,2.2222,0.5432111111111111,-1.3333,-0.4050833333333333,0.6751603169700594,0.16129032258064516,0.2903225806451613,0.16129032258064516,0.3870967741935484,0
2017-12-20 09:43:44,2017-12-20 09:45:55,55698,55829,132,43,34,35,20,476.8913,26.1,10.506818181818184,14.446875,8.070956252942944,1.4167,0.33010930232558144,-2.4167,-0.41830294117647054,0.23439231136215224,0.26515151515151514,0.3257575757575757,0.15151515151515152,0.2575757575757576,0
2017-12-20 09:45:55,2017-12-20 09:47:46,55829,55940,112,34,29,33,16,419.9858,32.0,12.878571428571426,18.49230769230769,10.911572735514323,1.0,0.41994117647058826,-1.25,-0.4904206896551724,0.26834194051806026,0.29464285714285715,0.3035714285714285,0.14285714285714285,0.25892857142857145,0
2017-12-20 09:47:46,2017-12-20 09:58:51,55940,56355,416,194,118,21,83,6244.4946,69.5,36.573317307692314,38.61548223350254,14.287727805232803,3.5556,0.4019201030927835,-2.1389,-0.5590822033898305,0.35415519483554786,0.05048076923076923,0.4663461538461538,0.1995192307692308,0.2836538461538461,1
2017-12-20 09:58:51,2017-12-20 10:01:29,56355,56471,117,34,32,44,7,909.3367,44.1,12.683760683760687,20.611111111111114,13.143904823575053,2.8889,0.6168294117647061,-2.4722,-0.8220343749999999,0.5008272989276429,0.3760683760683761,0.2905982905982906,0.059829059829059825,0.27350427350427353,3
2017-12-20 10:01:29,2017-12-20 10:02:17,56471,56519,49,2,7,38,2,26.9051,10.2,1.410204081632653,6.909999999999998,3.1029048821198173,1.7778,1.4167,-0.5556,-0.4008,0.5106725173729246,0.7755102040816326,0.040816326530612235,0.040816326530612235,0.14285714285714285,0
2017-12-20 11:03:47,2017-12-20 11:05:02,56799,56872,74,34,21,6,13,493.3638,34.3,20.451351351351345,22.588059701492533,9.67421715700493,2.7778,0.3995058823529411,-1.3611,-0.6283095238095237,0.4600643953221519,0.08108108108108109,0.4594594594594595,0.17567567567567569,0.28378378378378377,3
2017-12-20 11:05:12,2017-12-20 11:05:50,56882,56920,39,1,2,27,9,7.9281,1.9,0.4666666666666667,1.6545454545454543,0.7613469135729241,0.4722,0.4722,-0.4167,-0.2778,0.0,0.6923076923076923,0.02564102564102564,0.2307692307692308,0.05128205128205128,0
2017-12-20 11:05:50,2017-12-20 11:07:30,56920,57020,101,26,22,42,11,382.8218,30.9,12.681188118811882,22.08275862068965,12.305386729975512,1.5833,0.44763461538461535,-1.0556,-0.5391454545454546,0.3345577653468025,0.4158415841584158,0.25742574257425743,0.10891089108910892,0.21782178217821785,0
2017-12-20 11:07:30,2017-12-20 11:09:01,57020,57111,92,33,30,14,15,430.0945,32.8,15.856521739130436,18.94545454545455,11.155290513925292,1.4722,0.5134666666666667,-1.6389,-0.5657433333333334,0.31087940956529536,0.15217391304347827,0.35869565217391297,0.16304347826086954,0.32608695652173914,0
2017-12-20 11:09:01,2017-12-20 11:10:07,57111,57177,67,27,26,2,12,285.2547,21.5,13.376119402985074,14.003125,4.943225837699164,1.8611,0.4228407407407407,-1.1944,-0.4369576923076923,0.4140403754552477,0.02985074626865672,0.4029850746268657,0.1791044776119403,0.3880597014925373,0
2017-12-20 11:10:22,2017-12-20 11:10:59,57192,57229,38,10,8,18,2,86.5142,22.1,6.6763157894736835,13.352631578947367,8.192562025778654,1.3333,0.6722100000000001,-1.8333,-0.82985,0.3630650093302851,0.4736842105263158,0.2631578947368421,0.05263157894736842,0.21052631578947367,0
2017-12-20 11:21:44,2017-12-20 11:22:58,57353,57427,75,34,23,6,12,338.4275,25.6,15.293333333333333,16.867647058823525,7.304947108107783,1.9444,0.4558794117647058,-1.6389,-0.6787478260869565,0.35880483069905394,0.08,0.4533333333333333,0.16,0.30666666666666664,0
2017-12-20 11:22:58,2017-12-20 11:27:30,57427,57550,124,61,43,4,16,1163.3454,45.5,29.36209677419355,30.34083333333333,10.865306858472524,1.2222,0.454916393442623,-2.9444,-0.7861674418604649,0.2644061655738054,0.03225806451612903,0.4919354838709678,0.12903225806451613,0.3467741935483871,3
2017-12-20 11:27:34,2017-12-20 11:28:55,57554,57635,82,23,18,36,5,414.8706,45.9,17.702439024390248,32.25777777777777,18.256478475417886,2.9722,0.5531434782608695,-1.6389,-0.7175999999999999,0.5761246320546268,0.4390243902439024,0.2804878048780488,0.06097560975609756,0.2195121951219512,3
2017-12-20 11:28:55,2017-12-20 11:30:12,57635,57712,78,20,24,24,10,413.3763,45.3,18.621794871794872,27.40566037735849,16.113410140221294,1.9444,0.6472150000000001,-1.6944,-0.5381958333333333,0.42586738024017706,0.3076923076923077,0.2564102564102564,0.1282051282051282,0.3076923076923077,3
2017-12-20 11:31:00,2017-12-20 11:34:41,57760,57981,222,99,87,7,29,1583.7031,51.3,24.15045045045045,25.053271028037386,14.761104410445911,3.0,0.5319848484848485,-2.75,-0.604090804597701,0.4119043834370055,0.03153153153153153,0.4459459459459459,0.13063063063063066,0.3918918918918919,3
2017-12-20 11:34:41,2017-12-20 11:38:46,57981,58134,154,89,38,5,22,2730.0881,60.6,39.21688311688312,40.80675675675676,15.541888602504336,2.2222,0.4450685393258427,-3.8611,-0.931292105263158,0.2924134854943912,0.032467532467532464,0.577922077922078,0.14285714285714285,0.24675324675324675,3
2017-12-20 11:54:39,2017-12-20 11:57:04,58166,58311,146,52,44,28,22,1489.0832,61.2,36.48219178082192,45.52478632478632,21.31570146525959,2.4167,0.4738211538461539,-1.7778,-0.5593477272727272,0.3832220593841677,0.1917808219178082,0.3561643835616438,0.1506849315068493,0.3013698630136986,3
2017-12-20 11:57:04,2017-12-20 12:04:38,58311,58713,403,150,102,98,53,2862.6420000000003,45.8,19.170719602977673,25.41381578947368,14.754415351563596,2.8889,0.5309246666666667,-4.6667,-0.7824098039215686,0.3819798202506871,0.2431761786600496,0.37220843672456577,0.1315136476426799,0.2531017369727047,2
2017-12-20 12:04:38,2017-12-20 12:04:59,58713,58734,22,7,4,11,0,50.8637,16.2,4.736363636363637,10.42,6.257532257744257,1.0833,0.6428571428571429,-1.6111,-1.125,0.3605494827673582,0.5,0.3181818181818182,0.0,0.18181818181818185,0
2017-12-20 12:05:06,2017-12-20 12:07:17,58741,58872,132,30,25,61,16,163.424,14.9,3.5969696969696976,6.782857142857144,4.019094489827117,1.9722,0.4703766666666666,-1.5556,-0.5600120000000001,0.39674016223888064,0.4621212121212121,0.2272727272727273,0.12121212121212123,0.1893939393939394,0
2017-12-20 12:07:17,2017-12-20 12:07:44,58872,58899,28,6,10,6,6,67.6718,18.3,6.778571428571429,8.627272727272727,6.558531743030495,2.4444,0.8611,-1.4722,-0.5388899999999999,0.9108154675893464,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.35714285714285715,0
2017-12-20 12:07:44,2017-12-20 12:08:29,58899,58944,46,16,22,2,6,155.607,23.5,10.7,11.446511627906975,6.181585557120439,2.5278,0.6354249999999999,-1.3611,-0.4659045454545456,0.6108531449265582,0.043478260869565216,0.3478260869565217,0.13043478260869565,0.4782608695652174,0
2017-12-20 12:08:29,2017-12-20 12:09:25,58944,59000,57,22,25,4,6,226.2469,28.2,11.808771929824559,12.944230769230774,8.037707577896164,1.8611,0.7133727272727272,-1.7778,-0.626664,0.4423244060338071,0.07017543859649122,0.3859649122807017,0.10526315789473684,0.43859649122807015,0
2017-12-20 12:09:25,2017-12-20 12:10:31,59000,59066,67,34,18,8,7,370.5633,30.7,18.161194029850737,20.979310344827578,9.267063789570233,2.6389,0.5253323529411765,-2.5278,-0.9861055555555552,0.4407672303447831,0.11940298507462685,0.5074626865671642,0.1044776119402985,0.26865671641791045,3
2017-12-20 12:10:31,2017-12-20 12:14:11,59066,59283,218,84,76,10,48,1283.4735,32.7,17.242201834862385,18.158454106280196,9.364968486915387,2.1944,0.5033059523809524,-4.7778,-0.65095,0.43609115255601816,0.045871559633027525,0.3853211009174312,0.22018348623853207,0.3486238532110092,3
2017-12-20 12:14:11,2017-12-20 12:17:46,59283,59436,154,52,58,22,22,1121.3683,30.6,16.522077922077926,19.422900763358786,9.528061388548766,2.3333,0.5715826923076923,-1.8611,-0.5210724137931034,0.4118397007408767,0.14285714285714285,0.3376623376623377,0.14285714285714285,0.37662337662337664,3
2017-12-20 12:17:46,2017-12-20 12:19:01,59436,59470,35,16,6,10,3,174.74,23.3,8.477142857142857,12.362500000000002,8.360026938961864,1.3889,0.4895875,-0.5556,-0.3703833333333333,0.3409442689062246,0.2857142857142857,0.4571428571428571,0.08571428571428573,0.17142857142857146,0
2017-12-20 12:50:12,2017-12-20 12:51:24,59618,59690,73,23,16,25,9,337.81800000000004,34.7,16.128767123287673,25.051063829787232,13.633786457955337,1.8056,0.455308695652174,-2.5833,-0.6545124999999999,0.432911059428486,0.3424657534246575,0.3150684931506849,0.1232876712328767,0.2191780821917808,3
2017-12-20 12:51:24,2017-12-20 12:52:10,59690,59736,47,10,14,13,10,160.0066,21.2,11.274468085106385,16.057575757575762,8.878025340696334,2.6111,0.67778,-1.7778,-0.4821428571428572,0.7607408856576009,0.2765957446808511,0.2127659574468085,0.2127659574468085,0.2978723404255319,0
2017-12-20 12:52:13,2017-12-20 12:56:43,59739,60007,269,103,82,41,43,1720.3157,45.0,21.914126394052047,25.968722466960354,13.68704125104639,2.1111,0.4023728155339805,-2.4722,-0.5186304878048781,0.3172871481037311,0.1524163568773234,0.3828996282527881,0.15985130111524162,0.3048327137546468,3
2017-12-20 12:56:43,2017-12-20 12:58:18,60007,60100,94,37,42,5,10,658.1023,36.7,22.97978723404255,24.270786516853928,9.81361332057957,2.1944,0.4662108108108109,-1.75,-0.4206333333333334,0.4205592657295651,0.05319148936170213,0.39361702127659576,0.10638297872340426,0.44680851063829785,3
2017-12-20 12:58:18,2017-12-20 12:58:42,60100,60124,25,4,4,16,1,14.3796,5.0,1.252,3.9125,1.9328562629780142,0.7778,0.347225,-0.75,-0.347225,0.315511049727264,0.64,0.16,0.04,0.16,0
2017-12-20 12:58:49,2017-12-20 13:00:09,60131,60211,81,38,26,2,15,502.6484,36.6,21.45555555555556,22.280769230769234,10.708828133834253,2.0,0.555557894736842,-3.5833,-0.811973076923077,0.4509586986731286,0.02469135802469136,0.4691358024691358,0.1851851851851852,0.32098765432098764,3
2017-12-20 13:00:09,2017-12-20 13:00:34,60211,60236,26,6,5,13,2,25.0026,9.6,2.5461538461538464,5.5166666666666675,3.2338498133624913,0.8611,0.4259333333333333,-0.9167,-0.5333399999999999,0.2341615823884581,0.5,0.2307692307692308,0.07692307692307693,0.19230769230769232,0
2017-12-20 13:02:27,2017-12-20 13:05:10,60275,60438,164,79,57,1,27,1203.539,43.7,25.46646341463415,25.78086419753086,11.75579365029629,2.1667,0.3846696202531645,-1.75,-0.5389824561403509,0.2946881451829924,0.006097560975609756,0.4817073170731707,0.16463414634146342,0.3475609756097561,3
2017-12-20 13:05:10,2017-12-20 13:06:21,60438,60509,72,25,21,14,12,426.9957,37.5,20.633333333333333,26.06315789473684,14.596295111634168,1.5556,0.457768,-0.9444,-0.5462857142857143,0.3406990432918767,0.19444444444444445,0.3472222222222222,0.16666666666666666,0.2916666666666667,3
2017-12-20 13:06:21,2017-12-20 13:07:13,60509,60561,53,17,21,7,8,192.6103,22.5,11.252830188679248,13.253333333333332,7.059053209929045,1.8333,0.4575235294117647,-0.8611,-0.3677190476190476,0.4328989078431184,0.1320754716981132,0.3207547169811321,0.1509433962264151,0.3962264150943397,0
2017-12-20 13:07:13,2017-12-20 13:08:41,60561,60590,30,2,10,13,5,52.894,11.6,4.993333333333333,8.811764705882354,4.92144731539015,0.1944,0.16665,-0.6389,-0.36389,0.03924442635585338,0.43333333333333335,0.06666666666666668,0.16666666666666666,0.3333333333333333,0
2017-12-20 13:08:41,2017-12-20 13:09:55,60590,60664,75,21,25,19,10,226.4144,21.5,9.481333333333332,12.92909090909091,8.073776257926836,2.1389,0.4616333333333335,-1.0,-0.39334,0.4373122012170863,0.2533333333333333,0.28,0.13333333333333333,0.3333333333333333,0
