起始时刻,结束时刻,原始开始索引,原始结束索引,运行时间,加速时间,减速时间,怠速时间,匀速时间,运行距离,最大速度,平均速度,行驶速度,速度标准偏差,最大加速度,加速度段平均加速度,最小减速度,减速段平均减速度,加速度标准偏差,怠速时间比,加速时间比,匀速时间比,减速时间比
2017-11-05 13:31:24,2017-11-05 13:32:16,47856,47904,49,2,2,10,35,59.1538,3.4,2.0040816326530613,2.5842105263157893,1.1241587935862438,0.9444,0.52775,-0.6111,-0.3611,0.5892320807627501,0.20408163265306123,0.04081632653061224,0.7142857142857143,0.04081632653061224
2017-11-05 13:33:12,2017-11-05 13:34:49,47952,48021,70,17,17,0,36,526.8068,13.2,6.057142857142856,6.235294117647059,3.057116735245688,2.0833,0.7957470588235294,-1.7778,-0.5947647058823529,0.6566671218334742,0.0,0.24285714285714285,0.5142857142857142,0.24285714285714285
2017-11-05 13:35:39,2017-11-05 13:35:59,48066,48086,21,4,6,4,7,25.1275,4.3,1.9190476190476187,2.5187500000000003,1.375724917132436,0.8056,0.40280000000000005,-0.5,-0.27315,0.2917945053172409,0.19047619047619047,0.19047619047619047,0.3333333333333333,0.2857142857142857
2017-11-05 13:35:59,2017-11-05 13:36:49,48086,48136,51,17,12,6,16,123.41,22.9,6.782352941176472,7.861363636363638,6.515173240439672,2.3056,0.5931352941176471,-2.0,-0.8333333333333331,0.6039725748545794,0.11764705882352941,0.3333333333333333,0.3137254901960784,0.23529411764705882
2017-11-05 13:37:07,2017-11-05 13:40:14,48154,48341,188,77,63,5,43,1823.7258,61.6,34.765957446808514,35.91208791208791,20.731752769005926,1.2222,0.3495662337662338,-1.6111,-0.4294492063492065,0.25122557362824227,0.026595744680851064,0.4095744680851064,0.22872340425531915,0.3351063829787234
2017-11-05 13:40:26,2017-11-05 13:42:12,48353,48459,107,33,19,53,2,686.4788,70.5,22.51028037383177,45.445283018867926,26.783432412733088,3.6389,0.5993333333333333,-3.8889,-1.0394789473684212,0.6619121007857967,0.4953271028037383,0.308411214953271,0.018691588785046728,0.17757009345794392
2017-11-05 13:42:12,2017-11-05 13:45:27,48459,48654,196,64,38,74,20,1634.0856,78.8,29.659693877551017,48.043801652892554,29.799710167376706,3.0,0.6284640625,-3.8889,-1.0665210526315791,0.49335607810090587,0.37755102040816324,0.32653061224489793,0.10204081632653061,0.19387755102040816
2017-11-05 13:45:40,2017-11-05 13:49:23,48667,48831,165,87,56,4,18,1818.2433,70.9,33.85393939393939,34.911875,15.920750752037407,3.2778,0.5900367816091955,-1.7222,-0.6721196428571429,0.462217903690291,0.024242424242424242,0.5272727272727272,0.10909090909090909,0.3393939393939394
2017-11-05 13:49:23,2017-11-05 13:52:34,48831,48922,92,30,31,13,18,1479.564,36.4,19.23260869565217,22.684615384615384,10.480647877546042,2.0278,0.4000033333333333,-1.2778,-0.4596806451612903,0.4320991468946988,0.14130434782608695,0.32608695652173914,0.1956521739130435,0.33695652173913043
2017-11-05 13:52:34,2017-11-05 13:56:32,48922,49043,122,57,43,6,16,2423.4324,71.0,43.89180327868853,46.563478260869566,20.57533864503025,3.3611,0.607701754385965,-4.0,-1.1963837209302326,0.5357322427199285,0.04918032786885246,0.4672131147540984,0.13114754098360656,0.3524590163934426
2017-11-05 13:56:32,2017-11-05 13:57:31,49043,49102,60,31,17,7,5,578.8588,70.1,34.17833333333333,38.69245283018868,24.2411339142031,1.8889,0.6317290322580645,-3.4167,-1.166664705882353,0.3818153674168955,0.11666666666666667,0.5166666666666667,0.08333333333333333,0.2833333333333333
2017-11-05 13:57:31,2017-11-05 13:58:11,49102,49142,41,18,14,5,4,389.8789,63.8,33.79512195121951,39.58857142857143,23.99379035520974,3.1667,0.9861055555555558,-3.3889,-1.2619071428571427,0.8233862437750028,0.12195121951219512,0.43902439024390244,0.0975609756097561,0.34146341463414637
2017-11-05 13:58:11,2017-11-05 14:09:22,49142,49699,558,256,156,34,112,11069.0553,89.5,57.19247311827957,61.01988527724666,21.32811414820039,2.6111,0.4278421875,-3.5278,-0.7272089743589744,0.3545760165980895,0.06093189964157706,0.45878136200716846,0.2007168458781362,0.27956989247311825
2017-11-05 14:11:57,2017-11-05 14:17:15,49732,49958,227,96,56,41,34,2213.8393,66.1,34.9330396475771,42.86378378378379,20.134963009897128,3.6111,0.39265625,-2.5278,-0.6726232142857143,0.38324168595712965,0.18061674008810572,0.42290748898678415,0.14977973568281938,0.24669603524229075
2017-11-05 14:17:15,2017-11-05 14:20:33,49958,50156,199,83,65,12,39,1819.747,69.4,32.539698492462314,34.813978494623655,19.126935946369265,1.7778,0.45180722891566255,-4.0278,-0.5816246153846154,0.30317653505922937,0.06030150753768844,0.41708542713567837,0.19597989949748743,0.32663316582914576
2017-11-05 14:20:33,2017-11-05 14:23:49,50156,50352,197,35,23,131,8,663.2055,60.3,11.616751269035536,35.207692307692305,19.381810155455113,2.3333,0.5230171428571428,-3.0278,-0.8007304347826087,0.4492363006426863,0.6649746192893401,0.17766497461928935,0.04060913705583756,0.116751269035533
2017-11-05 14:23:49,2017-11-05 14:26:36,50352,50458,107,33,27,36,11,1084.4562,58.1,24.657009345794393,37.690000000000005,21.338918789914203,1.6389,0.6245727272727273,-1.5556,-0.7098814814814816,0.4167977171787947,0.3364485981308411,0.308411214953271,0.102803738317757,0.2523364485981308
2017-11-05 14:26:40,2017-11-05 14:30:54,50462,50716,255,92,90,34,39,1952.8419,55.8,26.672156862745098,30.915454545454548,17.58651195689307,2.0,0.4993956521739131,-1.4722,-0.5092544444444445,0.3828265808037624,0.13333333333333333,0.3607843137254902,0.15294117647058825,0.35294117647058826
2017-11-05 14:30:58,2017-11-05 14:32:51,50720,50833,114,31,26,43,14,503.9217,39.6,14.15701754385965,23.055714285714284,13.936448483597701,1.7778,0.4865645161290323,-1.8056,-0.5758538461538462,0.38099568287001806,0.37719298245614036,0.2719298245614035,0.12280701754385964,0.22807017543859648
2017-11-05 14:32:51,2017-11-05 14:33:39,50833,50881,49,20,12,7,10,137.105,24.9,8.583673469387756,10.258536585365855,7.657413263704425,1.1667,0.44028,-1.3889,-0.7314916666666665,0.2596924954836515,0.14285714285714285,0.40816326530612246,0.20408163265306123,0.24489795918367346
2017-11-05 14:33:39,2017-11-05 14:44:28,50881,51528,648,245,182,112,109,6481.4824,79.8,33.43533950617284,40.49738317757009,22.008449997467995,1.7222,0.39365020408163265,-2.4167,-0.534034065934066,0.2813648022344543,0.1728395061728395,0.37808641975308643,0.16820987654320987,0.2808641975308642
2017-11-05 14:45:45,2017-11-05 14:47:08,51605,51646,42,15,14,8,5,336.2236,33.7,16.73095238095238,21.293939393939397,11.164938327251775,2.0278,0.8481400000000001,-0.9167,-0.41864285714285715,0.5755272313279364,0.19047619047619047,0.35714285714285715,0.11904761904761904,0.3333333333333333
2017-11-05 14:50:22,2017-11-05 14:51:37,51814,51889,76,37,26,2,11,437.9868,32.7,18.21578947368421,18.964383561643835,8.412325126568025,1.3889,0.42717567567567566,-2.5,-0.6047,0.26085462576074975,0.02631578947368421,0.4868421052631579,0.14473684210526316,0.34210526315789475
2017-11-05 14:51:37,2017-11-05 14:53:45,51889,52017,129,50,49,13,17,980.3289,50.7,25.46201550387597,28.561739130434784,13.82090916984146,1.6389,0.527772,-2.4444,-0.5408061224489796,0.33253053506560926,0.10077519379844961,0.3875968992248062,0.13178294573643412,0.3798449612403101
2017-11-05 14:53:45,2017-11-05 15:00:15,52017,52407,391,149,130,67,45,3153.0514,56.0,28.7920716112532,34.85356037151703,17.64520458004899,1.8333,0.418158389261745,-2.3056,-0.4829115384615384,0.282316582671727,0.17135549872122763,0.38107416879795397,0.11508951406649616,0.33248081841432225
2017-11-05 15:00:19,2017-11-05 15:03:09,52411,52581,171,30,39,82,20,553.6169,36.7,10.859649122807017,21.102272727272727,12.89618994782097,1.2778,0.55,-1.25,-0.417374358974359,0.3333752540306494,0.47953216374269003,0.17543859649122806,0.11695906432748537,0.22807017543859648
2017-11-05 15:03:09,2017-11-05 15:04:12,52581,52644,64,26,21,9,8,344.5965,37.7,16.667187499999997,19.7537037037037,12.722646408936523,1.5833,0.7264846153846154,-1.8889,-0.8955000000000001,0.42851116922881505,0.140625,0.40625,0.125,0.328125
2017-11-05 15:39:14,2017-11-05 15:49:12,52877,53363,487,179,137,62,109,11315.5873,59.2,26.6558521560575,30.616509433962264,18.19964957048309,2.5833,0.3809737430167598,-2.0833,-0.4628934306569344,0.3413293154858932,0.1273100616016427,0.3675564681724846,0.22381930184804927,0.2813141683778234
2017-11-05 15:49:12,2017-11-05 15:49:33,53363,53384,22,1,5,8,8,17.1056,4.9,0.8954545454545454,1.4071428571428573,1.2996253206312864,1.2222,1.2222,-0.4167,-0.27222,0.0,0.36363636363636365,0.045454545454545456,0.36363636363636365,0.22727272727272727
2017-11-05 15:49:33,2017-11-05 15:50:39,53384,53450,67,34,20,3,10,329.4574,34.0,16.7,17.76031746031746,10.086069000298773,1.2222,0.40277058823529416,-2.0,-0.6722249999999999,0.281810791381447,0.04477611940298507,0.5074626865671642,0.14925373134328357,0.29850746268656714
2017-11-05 15:50:39,2017-11-05 15:51:33,53450,53504,55,22,18,8,7,220.8596,36.4,13.08,15.306382978723404,10.829322334394808,1.4444,0.52525,-2.0278,-0.6496944444444446,0.38612788992890995,0.14545454545454545,0.4,0.12727272727272726,0.32727272727272727
2017-11-05 15:51:33,2017-11-05 16:02:28,53504,54109,606,243,225,3,135,4829.4152,60.7,24.504290429042904,24.62620232172471,14.344793673271662,2.0556,0.41872510288065845,-2.3056,-0.46543022222222225,0.29521092569251767,0.0049504950495049506,0.400990099009901,0.22277227722772278,0.3712871287128713
2017-11-05 16:02:28,2017-11-05 16:04:11,54109,54212,104,21,20,58,5,292.166,38.7,8.636538461538462,19.96,12.287447677434514,1.3611,0.5687857142857142,-1.2222,-0.59306,0.3092732550443285,0.5576923076923077,0.20192307692307693,0.04807692307692308,0.19230769230769232
2017-11-05 16:04:11,2017-11-05 16:04:55,54212,54256,45,10,14,8,13,70.7606,13.1,3.8177777777777773,4.772222222222222,3.2349152643735146,1.5,0.6194400000000001,-0.9444,-0.4444428571428571,0.5487258720587782,0.17777777777777778,0.2222222222222222,0.28888888888888886,0.3111111111111111
2017-11-05 16:04:55,2017-11-05 16:06:12,54256,54333,78,21,19,29,9,171.4926,20.3,6.343589743589742,10.308333333333332,6.307253909702056,1.1389,0.49867142857142854,-1.1667,-0.5438631578947368,0.3116234364467107,0.3717948717948718,0.2692307692307692,0.11538461538461539,0.24358974358974358
2017-11-05 16:08:08,2017-11-05 16:11:57,54409,54574,166,53,54,3,56,647.3369,29.3,11.031927710843375,11.304320987654322,8.383338737199004,2.2222,0.4643584905660377,-0.9722,-0.4089537037037037,0.41674683905125937,0.018072289156626505,0.3192771084337349,0.3373493975903614,0.3253012048192771
2017-11-05 16:11:57,2017-11-05 16:13:00,54574,54637,64,16,16,22,10,71.2796,6.8,2.778125,4.336585365853658,2.3698147238543408,0.5556,0.25695,-0.75,-0.2656125,0.14717686412386063,0.34375,0.25,0.15625,0.25
2017-11-05 16:13:24,2017-11-05 16:16:50,54661,54826,166,36,27,88,15,555.5278,44.9,7.911445783132531,17.05584415584416,11.67869550960781,1.3056,0.6072555555555555,-1.0833,-0.48559629629629625,0.341897240572531,0.5301204819277109,0.21686746987951808,0.09036144578313253,0.16265060240963855
2017-11-05 16:16:50,2017-11-05 16:19:10,54826,54966,141,43,20,71,7,655.3233,57.9,16.495744680851065,33.708695652173915,19.124452830045417,2.0,0.45025813953488375,-3.25,-0.9722200000000001,0.4135500834715348,0.5035460992907801,0.3049645390070922,0.04964539007092199,0.14184397163120568
2017-11-05 16:19:10,2017-11-05 16:21:19,54966,55057,92,26,20,37,9,504.3353,43.3,18.622826086956525,31.727777777777778,17.582253185820665,1.3333,0.528846153846154,-2.3333,-0.63472,0.33142732685253246,0.40217391304347827,0.2826086956521739,0.09782608695652174,0.21739130434782608
2017-11-05 16:21:19,2017-11-05 16:23:25,55057,55183,127,57,39,11,20,873.0257,44.4,23.45984251968504,25.90782608695652,12.913013368719067,1.8611,0.43859649122807015,-2.1111,-0.6453025641025639,0.3677541166929495,0.08661417322834646,0.44881889763779526,0.15748031496062992,0.30708661417322836
2017-11-05 16:23:25,2017-11-05 16:24:49,55183,55220,38,6,6,24,2,234.3407,11.2,2.3842105263157896,6.96923076923077,3.6619686269479517,1.1111,0.6574,-0.6944,-0.35646666666666665,0.31361597535839913,0.631578947368421,0.15789473684210525,0.05263157894736842,0.15789473684210525
2017-11-05 16:24:58,2017-11-05 16:25:30,55229,55261,33,11,10,8,4,54.489,10.5,4.236363636363635,5.824999999999999,3.6406402408966976,1.8611,0.4116272727272728,-1.1667,-0.45556,0.4993496672491313,0.24242424242424243,0.3333333333333333,0.12121212121212122,0.30303030303030304
2017-11-05 16:25:30,2017-11-05 16:28:29,55261,55440,180,85,69,6,20,1153.7459,56.8,21.598333333333333,22.472254335260114,12.821396550189323,2.1944,0.647384705882353,-2.8889,-0.7979043478260869,0.44203630897674173,0.03333333333333333,0.4722222222222222,0.1111111111111111,0.38333333333333336
2017-11-05 16:29:46,2017-11-05 16:32:30,55504,55661,158,60,46,7,45,848.3098,38.2,13.24367088607595,13.95,9.548484613449777,1.3889,0.3949066666666666,-1.9722,-0.5483108695652174,0.2631818781218635,0.04430379746835443,0.379746835443038,0.2848101265822785,0.2911392405063291
2017-11-05 16:32:30,2017-11-05 16:35:01,55661,55810,150,14,17,112,7,212.7009,26.8,4.182666666666667,16.95675675675676,7.999276365482359,2.2778,0.5515857142857145,-1.1389,-0.5424882352941177,0.5537283878152967,0.7466666666666667,0.09333333333333334,0.04666666666666667,0.11333333333333333
2017-11-05 16:35:59,2017-11-05 16:38:44,55826,55983,158,53,65,17,23,1038.9272,36.7,16.04493670886076,18.107857142857146,10.148242278027675,3.2222,0.5948641509433962,-1.7778,-0.47179846153846156,0.5866943179617407,0.10759493670886076,0.33544303797468356,0.14556962025316456,0.41139240506329117
2017-11-05 16:38:44,2017-11-05 16:40:22,55983,56071,89,38,33,6,12,837.3316,44.6,23.6876404494382,25.4,13.293631594119173,1.3889,0.4956105263157895,-4.0278,-0.7483151515151515,0.3330621253545072,0.06741573033707865,0.42696629213483145,0.1348314606741573,0.3707865168539326
2017-11-05 16:41:30,2017-11-05 16:43:45,56133,56266,134,47,46,8,33,685.2352,34.7,14.64402985074627,15.573809523809523,10.24696185448265,2.2778,0.5242361702127659,-2.1111,-0.5573608695652174,0.45956983025506143,0.05970149253731343,0.35074626865671643,0.2462686567164179,0.34328358208955223
2017-11-05 16:43:58,2017-11-05 16:44:29,56279,56310,32,7,8,3,14,71.7676,6.3,3.9312500000000004,4.337931034482758,2.2687836019017027,0.7222,0.28174285714285713,-0.4722,-0.246525,0.21660676241477206,0.09375,0.21875,0.4375,0.25
2017-11-05 16:44:29,2017-11-05 16:44:54,56310,56335,26,9,4,8,5,37.9907,15.4,4.449999999999999,6.805882352941175,5.5367318880364795,1.25,0.47531111111111113,-1.3056,-1.0555750000000002,0.3569334092111736,0.3076923076923077,0.34615384615384615,0.19230769230769232,0.15384615384615385
2017-11-05 16:44:54,2017-11-05 16:45:43,56335,56384,50,20,17,5,8,302.3588,39.7,18.528,20.586666666666666,13.228001221897836,2.0833,0.547215,-2.0556,-0.6519647058823529,0.5122019608616568,0.1,0.4,0.16,0.34
2017-11-05 16:45:43,2017-11-05 16:47:27,56384,56488,105,32,30,28,15,319.2566,22.8,9.162857142857142,12.659210526315789,7.636441694810599,2.5556,0.557296875,-1.3889,-0.5972233333333333,0.5028282189096539,0.26666666666666666,0.3047619047619048,0.14285714285714285,0.2857142857142857
2017-11-05 16:48:31,2017-11-05 16:49:35,56552,56616,65,25,17,13,10,406.4553,46.1,19.16923076923077,24.431372549019606,16.193651563546084,1.3611,0.59666,-2.6389,-0.8888941176470588,0.3454773653946087,0.2,0.38461538461538464,0.15384615384615385,0.26153846153846155
2017-11-05 16:49:35,2017-11-05 16:50:17,56616,56650,35,1,1,24,9,13.9551,2.2,0.5514285714285715,1.9300000000000002,0.890925305039465,0.4444,0.4444,-0.5,-0.5,0.0,0.6857142857142857,0.02857142857142857,0.2571428571428571,0.02857142857142857
2017-11-05 16:50:35,2017-11-05 16:51:45,56668,56738,71,25,19,14,13,556.1164,49.0,23.64507042253521,29.978571428571428,19.510193590109278,1.75,0.597776,-2.2778,-0.7880052631578948,0.42959621669656267,0.19718309859154928,0.352112676056338,0.18309859154929578,0.2676056338028169
2017-11-05 16:52:20,2017-11-05 16:52:44,56773,56797,25,4,5,5,11,35.7875,5.0,1.58,1.975,1.647472812117598,0.9444,0.444425,-0.6944,-0.36668,0.34019330166833095,0.2,0.16,0.44,0.2
2017-11-05 16:53:04,2017-11-05 16:54:40,56817,56913,97,41,22,2,32,753.9004,59.4,25.2680412371134,26.074468085106375,18.561107110432516,1.8889,0.5846853658536586,-4.5833,-1.0972227272727273,0.4736896096395696,0.020618556701030927,0.422680412371134,0.32989690721649484,0.2268041237113402
2017-11-05 16:54:40,2017-11-05 16:55:42,56913,56975,63,18,21,15,9,337.2287,34.3,16.553968253968254,22.189361702127663,11.572016098313252,1.3333,0.6095722222222223,-1.9722,-0.5291095238095238,0.40303996270338716,0.23809523809523808,0.2857142857142857,0.14285714285714285,0.3333333333333333
2017-11-05 16:55:42,2017-11-05 16:58:53,56975,57166,192,44,39,85,24,893.5865,47.2,16.230208333333334,29.398113207547162,17.34806668644714,2.0278,0.5157818181818182,-2.3611,-0.5833256410256411,0.39327052897980946,0.4427083333333333,0.22916666666666666,0.125,0.203125
2017-11-05 16:58:53,2017-11-05 17:00:40,57166,57250,85,33,11,33,8,811.4889,58.4,20.62588235294118,34.3764705882353,23.48175154161599,1.4444,0.5917363636363635,-1.5278,-0.5252454545454546,0.38853697364133005,0.38823529411764707,0.38823529411764707,0.09411764705882353,0.12941176470588237
2017-11-05 17:00:40,2017-11-05 17:03:35,57250,57377,128,56,45,8,19,1213.27,49.8,25.4453125,27.369747899159652,14.924037891542254,1.9722,0.5272857142857142,-1.5556,-0.5746911111111112,0.35653142736832993,0.0625,0.4375,0.1484375,0.3515625
2017-11-05 17:03:57,2017-11-05 17:05:57,57399,57519,121,42,37,20,22,698.4928,35.5,19.94214876033058,24.130000000000006,12.211038394734738,2.3611,0.5085880952380952,-1.9444,-0.5818351351351351,0.5021200872798676,0.1652892561983471,0.34710743801652894,0.18181818181818182,0.30578512396694213
2017-11-05 17:05:57,2017-11-05 17:10:23,57519,57785,267,79,72,34,82,2431.1253,59.2,32.00486891385768,36.83318965517241,16.16037617629749,2.1944,0.40189240506329116,-2.6111,-0.4436763888888889,0.31611309878527444,0.12734082397003746,0.2958801498127341,0.30711610486891383,0.2696629213483146
2017-11-05 17:10:50,2017-11-05 17:12:09,57812,57891,80,39,21,3,17,503.9548,45.5,20.1475,21.207894736842107,13.404268874154715,1.8889,0.6317692307692306,-3.1111,-1.1759285714285714,0.45410195421052063,0.0375,0.4875,0.2125,0.2625
2017-11-05 17:12:09,2017-11-05 17:13:44,57891,57984,94,36,38,2,18,1169.6353,64.5,38.85638297872341,40.137362637362635,21.1583205550905,3.3333,0.7299333333333333,-1.9167,-0.7244236842105264,0.7939249079280556,0.02127659574468085,0.3829787234042553,0.19148936170212766,0.40425531914893614
2017-11-05 17:13:44,2017-11-05 17:26:51,57984,58639,656,242,213,17,184,9301.5405,56.9,38.83521341463415,39.93087774294671,12.357726301536932,3.3056,0.39658016528925616,-2.9167,-0.4285347417840375,0.3672570825282917,0.025914634146341462,0.36890243902439024,0.2804878048780488,0.3246951219512195
2017-11-05 17:26:57,2017-11-05 17:29:14,58645,58745,101,44,33,2,22,908.3611,37.2,23.169306930693068,23.878571428571426,9.831345203727285,2.1111,0.48106136363636354,-2.3611,-0.7239,0.38301924975360985,0.019801980198019802,0.43564356435643564,0.21782178217821782,0.32673267326732675
2017-11-05 17:29:43,2017-11-05 17:31:01,58774,58852,79,33,29,3,14,541.3011,40.3,23.046835443037978,24.276000000000003,12.229523288223023,2.3333,0.5564000000000001,-2.5278,-0.6293137931034483,0.49664180754342463,0.0379746835443038,0.4177215189873418,0.17721518987341772,0.3670886075949367
2017-11-05 17:31:01,2017-11-05 17:31:26,58852,58877,26,7,11,5,3,51.1784,13.7,6.300000000000001,8.190000000000001,4.698936049788292,3.6389,0.9444428571428573,-1.3056,-0.6010090909090909,1.2547215359820454,0.19230769230769232,0.2692307692307692,0.11538461538461539,0.4230769230769231
2017-11-05 17:31:50,2017-11-05 17:32:24,58901,58935,35,8,9,18,0,45.8766,16.4,4.365714285714286,9.55,5.715147203968171,2.2778,0.6493125000000001,-0.9722,-0.5771555555555555,0.6989518406411949,0.5142857142857142,0.22857142857142856,0.0,0.2571428571428571
2017-11-05 17:32:54,2017-11-05 17:33:19,58965,58990,26,11,9,4,2,66.3538,20.8,8.334615384615384,10.319047619047618,6.627394197280998,2.1111,0.818181818181818,-1.5278,-1.0154333333333332,0.5838934403094144,0.15384615384615385,0.4230769230769231,0.07692307692307693,0.34615384615384615
2017-11-05 17:33:19,2017-11-05 17:36:28,58990,59179,190,52,52,56,30,872.281,32.6,16.048421052631575,22.926315789473687,11.798379972712643,2.8333,0.4999942307692308,-1.3333,-0.5010692307692307,0.4569298583549334,0.29473684210526313,0.2736842105263158,0.15789473684210525,0.2736842105263158
2017-11-05 17:36:28,2017-11-05 17:37:42,59179,59253,75,7,10,55,3,83.4884,22.3,2.9546666666666668,11.663157894736841,6.143735401584665,2.2222,0.8730142857142857,-1.1667,-0.6138899999999999,0.6800059985729818,0.7333333333333333,0.09333333333333334,0.04,0.13333333333333333
2017-11-05 17:38:12,2017-11-05 17:39:28,59283,59359,77,10,10,54,3,45.4216,10.5,1.5999999999999999,5.6,2.9257027945615497,0.8889,0.42778,-0.9444,-0.43054,0.2793757994768576,0.7012987012987013,0.12987012987012986,0.03896103896103896,0.12987012987012986
2017-11-05 17:39:28,2017-11-05 17:40:07,59359,59398,40,2,1,31,6,18.2046,2.6,0.4175,2.0875000000000004,0.8667319995098596,0.4167,0.34725,-0.5,-0.5,0.09821713190681146,0.775,0.05,0.15,0.025
2017-11-05 17:40:07,2017-11-05 17:49:13,59398,59879,482,188,155,16,123,6267.4421,68.8,33.57074688796681,34.79806451612904,22.01635932726565,1.7778,0.3999707446808511,-2.1667,-0.4942677419354839,0.3002426395692079,0.03319502074688797,0.3900414937759336,0.2551867219917012,0.3215767634854772
2017-11-05 17:49:13,2017-11-05 17:50:26,59879,59952,74,25,18,23,8,231.5,33.7,10.166216216216215,14.750980392156864,9.664669126383643,1.5833,0.5477719999999999,-1.9722,-0.7731500000000001,0.3833415997514488,0.3108108108108108,0.33783783783783783,0.10810810810810811,0.24324324324324326
2017-11-05 17:50:26,2017-11-05 17:51:54,59952,60040,89,24,24,32,9,223.3237,22.9,8.215730337078652,13.057142857142859,7.525047551592501,1.1389,0.4016208333333333,-0.9722,-0.4004541666666667,0.2827920606153954,0.3595505617977528,0.2696629213483146,0.10112359550561797,0.2696629213483146
2017-11-05 17:52:04,2017-11-05 17:52:37,60050,60083,34,13,11,2,8,108.429,18.2,9.041176470588237,9.916129032258064,6.301664890499722,0.8889,0.4679461538461538,-1.0,-0.5328272727272728,0.2692823042068943,0.058823529411764705,0.38235294117647056,0.23529411764705882,0.3235294117647059
2017-11-05 17:53:26,2017-11-05 17:55:14,60132,60240,109,37,42,18,12,461.2519,34.2,12.39816513761468,15.015555555555556,9.643698591724682,2.6389,0.6216189189189191,-1.9444,-0.543647619047619,0.5224436066525574,0.1651376146788991,0.3394495412844037,0.11009174311926606,0.3853211009174312
2017-11-05 17:55:14,2017-11-05 17:56:05,60240,60291,52,11,13,21,7,72.3199,10.7,4.023076923076923,6.973333333333333,3.848535009514271,1.0556,0.3863818181818182,-0.5556,-0.32906153846153846,0.33759077540176313,0.40384615384615385,0.21153846153846154,0.1346153846153846,0.25
2017-11-05 17:56:05,2017-11-05 18:08:37,60291,60956,666,208,203,103,152,6336.2083,70.6,27.0015015015015,31.998220640569397,21.155694890821515,1.5278,0.4292216346153846,-2.4167,-0.48412807881773395,0.2985007027289589,0.15465465465465467,0.3123123123123123,0.22822822822822822,0.3048048048048048
2017-11-05 18:08:37,2017-11-05 18:11:19,60956,61039,84,22,25,23,14,290.8927,22.6,7.786904761904763,10.901666666666669,7.5890818811005945,1.4444,0.4419181818181819,-0.6111,-0.324448,0.3584934251058949,0.27380952380952384,0.2619047619047619,0.16666666666666666,0.2976190476190476
2017-11-05 18:12:02,2017-11-05 18:12:37,61082,61117,36,2,6,19,9,29.087,5.0,1.3055555555555558,2.9375,1.6309409106305028,0.8889,0.69445,-0.4444,-0.19443333333333332,0.27499382720344834,0.5277777777777778,0.05555555555555555,0.25,0.16666666666666666
2017-11-05 18:12:54,2017-11-05 18:13:26,61134,61166,33,2,2,13,16,28.1283,2.3,1.0939393939393938,1.9000000000000001,0.9701608738823274,0.5556,0.34725,-0.4444,-0.27775,0.29465139572043436,0.3939393939393939,0.06060606060606061,0.48484848484848486,0.06060606060606061
2017-11-05 18:13:26,2017-11-05 18:14:31,61166,61231,66,18,14,9,25,229.1601,28.3,8.354545454545454,9.846428571428572,8.630931526838745,1.3889,0.45216111111111107,-1.6389,-0.5912785714285714,0.3499172341449246,0.13636363636363635,0.2727272727272727,0.3787878787878788,0.21212121212121213
2017-11-05 18:14:31,2017-11-05 18:15:39,61231,61299,69,7,14,44,4,46.8181,13.1,2.0304347826086953,5.8374999999999995,3.28164701958107,1.4167,0.7301857142857143,-0.7222,-0.3710285714285714,0.46750078227589253,0.6376811594202898,0.10144927536231885,0.057971014492753624,0.2028985507246377
2017-11-05 18:15:39,2017-11-05 18:16:00,61299,61320,22,1,4,17,0,9.6469,6.9,0.8545454545454546,4.7,2.0744998875752643,1.9167,1.9167,-0.7778,-0.479175,0.0,0.7727272727272727,0.045454545454545456,0.0,0.18181818181818182
2017-11-05 18:16:54,2017-11-05 18:17:32,61363,61401,39,3,5,30,1,18.5306,5.1,0.6615384615384615,3.225,1.4377642337681216,1.0278,0.47223333333333334,-0.4167,-0.2778,0.4843310266061151,0.7692307692307693,0.07692307692307693,0.02564102564102564,0.1282051282051282
2017-11-05 18:17:58,2017-11-05 18:18:28,61427,61457,31,2,6,22,1,11.9361,7.6,1.2483870967741937,4.8375,2.359784025109351,1.2778,1.05555,-0.6111,-0.3425833333333333,0.3143089642374204,0.7096774193548387,0.06451612903225806,0.03225806451612903,0.1935483870967742
2017-11-05 18:18:33,2017-11-05 18:18:54,61462,61483,22,5,6,3,8,19.195,4.2,2.3863636363636362,2.9166666666666665,1.2840766386212366,0.6111,0.24444,-0.5278,-0.20833333333333334,0.20730732741512056,0.13636363636363635,0.22727272727272727,0.36363636363636365,0.2727272727272727
2017-11-05 18:19:27,2017-11-05 18:19:47,61516,61536,21,4,5,12,0,18.3754,5.8,1.4000000000000001,3.675,2.0337158110217857,1.4167,0.527775,-0.7778,-0.42222,0.5936301114049612,0.5714285714285714,0.19047619047619047,0.0,0.23809523809523808
2017-11-05 18:19:47,2017-11-05 18:20:12,61536,61561,26,9,10,3,4,54.9,13.4,6.653846153846154,7.863636363636363,4.0938227386373995,1.1389,0.4969111111111111,-1.0556,-0.45557,0.3397645671801448,0.11538461538461539,0.34615384615384615,0.15384615384615385,0.38461538461538464
2017-11-05 18:20:12,2017-11-05 18:20:50,61561,61599,39,12,6,18,3,53.7425,17.5,4.684615384615384,9.135,6.085986425324227,0.8611,0.41898333333333326,-1.75,-0.8425999999999999,0.19514055462821167,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.15384615384615385
